Ensembl Gene ID	Ensembl Transcript ID	dN	% Identity with respect to query gene	Mouse Ensembl Gene ID	dS
ENSG00000258405	ENST00000596674	0.51720	42	ENSMUSG00000062518	1.70770
ENSG00000258405	ENST00000596674	0.52270	40	ENSMUSG00000066009	1.81130
ENSG00000258405	ENST00000596674	0.61190	36	ENSMUSG00000067931	1.39530
ENSG00000258405	ENST00000596674	0.51510	40	ENSMUSG00000096433	2.07980
ENSG00000258405	ENST00000596674	0.50230	43	ENSMUSG00000062743	1.40980
ENSG00000258405	ENST00000596674	0.51200	42	ENSMUSG00000058186	1.65110
ENSG00000258405	ENST00000596674	0.55410	38	ENSMUSG00000057409	1.40980
ENSG00000258405	ENST00000596674	0.51130	42	ENSMUSG00000067928	1.37810
ENSG00000258405	ENST00000596674	0.61180	34	ENSMUSG00000023882	1.26510
ENSG00000258405	ENST00000596674	0.53040	42	ENSMUSG00000086147	1.67800
ENSG00000258405	ENST00000596674	0.52750	41	ENSMUSG00000061544	1.55810
ENSG00000258405	ENST00000596674	0.57000	40	ENSMUSG00000002617	1.66910
ENSG00000258405	ENST00000596674	0.58640	37	ENSMUSG00000051341	1.26380
ENSG00000258405	ENST00000596674	0.53920	39	ENSMUSG00000078498	1.67050
ENSG00000258405	ENST00000596674	0.52810	39	ENSMUSG00000059142	1.75180
ENSG00000258405	ENST00000601120	0.49740	42	ENSMUSG00000067919	1.65510
ENSG00000258405	ENST00000601120	0.51720	42	ENSMUSG00000062518	1.70770
ENSG00000258405	ENST00000601120	0.52270	40	ENSMUSG00000066009	1.81130
ENSG00000258405	ENST00000601120	0.61190	36	ENSMUSG00000067931	1.39530
ENSG00000258405	ENST00000601120	0.51510	40	ENSMUSG00000096433	2.07980
ENSG00000258405	ENST00000601120	0.50230	43	ENSMUSG00000062743	1.40980
ENSG00000258405	ENST00000601120	0.51200	42	ENSMUSG00000058186	1.65110
ENSG00000258405	ENST00000601120	0.55410	38	ENSMUSG00000057409	1.40980
ENSG00000258405	ENST00000601120	0.51130	42	ENSMUSG00000067928	1.37810
ENSG00000258405	ENST00000601120	0.61180	34	ENSMUSG00000023882	1.26510
ENSG00000258405	ENST00000601120	0.53040	42	ENSMUSG00000086147	1.67800
ENSG00000258405	ENST00000601120	0.52750	41	ENSMUSG00000061544	1.55810
ENSG00000258405	ENST00000601120	0.57000	40	ENSMUSG00000002617	1.66910
ENSG00000258405	ENST00000601120	0.58640	37	ENSMUSG00000051341	1.26380
ENSG00000258405	ENST00000601120	0.53920	39	ENSMUSG00000078498	1.67050
ENSG00000258405	ENST00000601120	0.52810	39	ENSMUSG00000059142	1.75180
ENSG00000239732	ENST00000360658	0.16670	75	ENSMUSG00000045322	1.11710
ENSG00000173404	ENST00000310227	0.05500	88	ENSMUSG00000068154	0.70680
ENSG00000112837	ENST00000330469	0.03000	95	ENSMUSG00000032419	0.47550
ENSG00000112837	ENST00000606784	0.03000	95	ENSMUSG00000032419	0.47550
ENSG00000112837	ENST00000369663	0.03000	95	ENSMUSG00000032419	0.47550
ENSG00000112837	ENST00000607343	0.03000	95	ENSMUSG00000032419	0.47550
ENSG00000112837	ENST00000606521	0.03000	95	ENSMUSG00000032419	0.47550
ENSG00000112837	ENST00000606325	0.03000	95	ENSMUSG00000032419	0.47550
ENSG00000112837	ENST00000606621	0.03000	95	ENSMUSG00000032419	0.47550
ENSG00000184895	ENST00000383070	0.46060	31	ENSMUSG00000069036	1.30610
ENSG00000171206	ENST00000302424	0.00900	97	ENSMUSG00000025034	0.60060
ENSG00000171206	ENST00000462202	0.00900	97	ENSMUSG00000025034	0.60060
ENSG00000171206	ENST00000487927	0.00900	97	ENSMUSG00000025034	0.60060
ENSG00000171206	ENST00000479004	0.00900	97	ENSMUSG00000025034	0.60060
ENSG00000173153	ENST00000406310	0.00790	98	ENSMUSG00000024955	0.41630
ENSG00000173153	ENST00000000442	0.00790	98	ENSMUSG00000024955	0.41630
ENSG00000173153	ENST00000539594	0.00790	98	ENSMUSG00000024955	0.41630
ENSG00000173153	ENST00000405666	0.00790	98	ENSMUSG00000024955	0.41630
ENSG00000173153	ENST00000468670	0.00790	98	ENSMUSG00000024955	0.41630
ENSG00000173153	ENST00000467987	0.00790	98	ENSMUSG00000024955	0.41630
ENSG00000173153	ENST00000545035	0.00790	98	ENSMUSG00000024955	0.41630
ENSG00000137699	ENST00000341846	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000524816	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000526161	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000530919	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000524664	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000525887	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000533302	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000531555	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000525327	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000528870	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000529044	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000475051	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000524956	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000526881	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000530470	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000532195	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000529011	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000529495	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000532833	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000137699	ENST00000529040	0.04880	89	ENSMUSG00000032013	0.84510
ENSG00000163909	ENST00000372852	0.12670	78	ENSMUSG00000032744	0.52450
ENSG00000198146	ENST00000356321	0.13760	76	ENSMUSG00000040321	0.53130
ENSG00000198146	ENST00000559564	0.13760	76	ENSMUSG00000040321	0.53130
ENSG00000141644	ENST00000585672	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000592060	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000382948	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000353909	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000591416	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000339998	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000590208	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000587605	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000588937	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000585595	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000589541	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000398495	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000457839	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000398493	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000398488	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000591535	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000586884	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000589733	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000591661	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000586679	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000586118	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000589867	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000590215	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000589758	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000269471	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000269468	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000141644	ENST00000347968	0.23520	57	ENSMUSG00000024561	0.44180
ENSG00000105278	ENST00000262961	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000438164	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000591965	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000592807	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000587212	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000586578	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000439086	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000592398	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000105278	ENST00000591712	0.30600	51	ENSMUSG00000034949	1.68570
ENSG00000143498	ENST00000366890	0.13620	78	ENSMUSG00000072258	0.76590
ENSG00000143498	ENST00000352967	0.13620	78	ENSMUSG00000072258	0.76590
ENSG00000143498	ENST00000391883	0.13620	78	ENSMUSG00000072258	0.76590
ENSG00000143498	ENST00000487009	0.13620	78	ENSMUSG00000072258	0.76590
ENSG00000143498	ENST00000480065	0.13620	78	ENSMUSG00000072258	0.76590
ENSG00000143498	ENST00000465263	0.13620	78	ENSMUSG00000072258	0.76590
ENSG00000143498	ENST00000350027	0.13620	78	ENSMUSG00000072258	0.76590
ENSG00000234616	ENST00000614134	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000615982	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000571961	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000506774	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000503272	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000591357	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000591180	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000587883	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000585503	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000587499	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000234616	ENST00000612905	0.12490	77	ENSMUSG00000046380	0.98890
ENSG00000188981	ENST00000507492	0.05050	89	ENSMUSG00000051246	0.59330
ENSG00000188981	ENST00000438480	0.05050	89	ENSMUSG00000051246	0.59330
ENSG00000188981	ENST00000505599	0.05050	89	ENSMUSG00000051246	0.59330
ENSG00000188981	ENST00000510580	0.05050	89	ENSMUSG00000051246	0.59330
ENSG00000102760	ENST00000379359	0.06220	87	ENSMUSG00000022018	0.42920
ENSG00000102760	ENST00000487837	0.06220	87	ENSMUSG00000022018	0.42920
ENSG00000186448	ENST00000412641	0.46140	29	ENSMUSG00000072762	3.24420
ENSG00000186448	ENST00000412641	0.54430	34	ENSMUSG00000063108	2.15220
ENSG00000186448	ENST00000412641	0.40870	33	ENSMUSG00000079008	5.37620
ENSG00000186448	ENST00000412641	0.41970	35	ENSMUSG00000078877	85.39810
ENSG00000186448	ENST00000412641	0.46040	33	ENSMUSG00000074867	3.49050
ENSG00000186448	ENST00000412641	0.53900	30	ENSMUSG00000074165	3.90780
ENSG00000186448	ENST00000383744	0.46140	29	ENSMUSG00000072762	3.24420
ENSG00000186448	ENST00000383744	0.54430	34	ENSMUSG00000063108	2.15220
ENSG00000186448	ENST00000383744	0.40870	33	ENSMUSG00000079008	5.37620
ENSG00000186448	ENST00000383744	0.41970	35	ENSMUSG00000078877	85.39810
ENSG00000186448	ENST00000383744	0.46040	33	ENSMUSG00000074867	3.49050
ENSG00000186448	ENST00000383744	0.53900	30	ENSMUSG00000074165	3.90780
ENSG00000186448	ENST00000344387	0.46140	29	ENSMUSG00000072762	3.24420
ENSG00000186448	ENST00000344387	0.54430	34	ENSMUSG00000063108	2.15220
ENSG00000186448	ENST00000344387	0.40870	33	ENSMUSG00000079008	5.37620
ENSG00000186448	ENST00000344387	0.41970	35	ENSMUSG00000078877	85.39810
ENSG00000186448	ENST00000344387	0.46040	33	ENSMUSG00000074867	3.49050
ENSG00000186448	ENST00000344387	0.53900	30	ENSMUSG00000074165	3.90780
ENSG00000186448	ENST00000383745	0.46140	29	ENSMUSG00000072762	3.24420
ENSG00000186448	ENST00000383745	0.54430	34	ENSMUSG00000063108	2.15220
ENSG00000186448	ENST00000383745	0.40870	33	ENSMUSG00000079008	5.37620
ENSG00000186448	ENST00000383745	0.41970	35	ENSMUSG00000078877	85.39810
ENSG00000186448	ENST00000383745	0.46040	33	ENSMUSG00000074867	3.49050
ENSG00000186448	ENST00000383745	0.53900	30	ENSMUSG00000074165	3.90780
ENSG00000186448	ENST00000334075	0.46140	29	ENSMUSG00000072762	3.24420
ENSG00000186448	ENST00000334075	0.54430	34	ENSMUSG00000063108	2.15220
ENSG00000186448	ENST00000334075	0.40870	33	ENSMUSG00000079008	5.37620
ENSG00000186448	ENST00000334075	0.41970	35	ENSMUSG00000078877	85.39810
ENSG00000186448	ENST00000334075	0.46040	33	ENSMUSG00000074867	3.49050
ENSG00000186448	ENST00000334075	0.53900	30	ENSMUSG00000074165	3.90780
ENSG00000186448	ENST00000396058	0.46140	29	ENSMUSG00000072762	3.24420
ENSG00000186448	ENST00000396058	0.54430	34	ENSMUSG00000063108	2.15220
ENSG00000186448	ENST00000396058	0.40870	33	ENSMUSG00000079008	5.37620
ENSG00000186448	ENST00000396058	0.41970	35	ENSMUSG00000078877	85.39810
ENSG00000186448	ENST00000396058	0.46040	33	ENSMUSG00000074867	3.49050
ENSG00000186448	ENST00000396058	0.53900	30	ENSMUSG00000074165	3.90780
ENSG00000171148	ENST00000301964	0.00310	99	ENSMUSG00000048930	0.60420
ENSG00000171148	ENST00000492103	0.00310	99	ENSMUSG00000048930	0.60420
ENSG00000171148	ENST00000440161	0.00310	99	ENSMUSG00000048930	0.60420
ENSG00000171148	ENST00000343450	0.00310	99	ENSMUSG00000048930	0.60420
ENSG00000171148	ENST00000492635	0.00310	99	ENSMUSG00000048930	0.60420
ENSG00000171148	ENST00000439043	0.00310	99	ENSMUSG00000048930	0.60420
ENSG00000083817	ENST00000196489				
ENSG00000126351	ENST00000577288	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000585047	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000578218	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000394121	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000584985	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000264637	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000450525	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000546243	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000577486	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000126351	ENST00000577637	0.03570	77	ENSMUSG00000058756	0.38870
ENSG00000171649	ENST00000598726	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000171649	ENST00000600053	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000171649	ENST00000536878	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000171649	ENST00000597850	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000171649	ENST00000597219	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000171649	ENST00000598689	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000171649	ENST00000599456	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000171649	ENST00000307468	0.17840	70	ENSMUSG00000030393	0.61220
ENSG00000108924	ENST00000226067	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000430986	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000573945	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000575345	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000570962	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000572002	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000573020	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000572234	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000573422	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000575868	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000108924	ENST00000575307	0.01060	98	ENSMUSG00000003949	0.41430
ENSG00000179627	ENST00000555360	0.15200	75	ENSMUSG00000037638	0.91110
ENSG00000179627	ENST00000342537	0.15200	75	ENSMUSG00000037638	0.91110
ENSG00000138795	ENST00000265165	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000503879	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000504426	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000505379	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000514444	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000505297	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000510135	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000438313	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000507470	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000509428	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000512407	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000510624	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000506680	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000505328	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000504775	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000504950	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000515500	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000510717	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000512172	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000505293	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000138795	ENST00000379951	0.01050	97	ENSMUSG00000027985	0.38410
ENSG00000100150	ENST00000437411	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000469969	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000456178	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000400242	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000382112	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000382111	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000400248	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000458532	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000469974	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000473802	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000448753	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000433147	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000462414	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000471914	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000494065	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000490731	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000494060	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000479261	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000497340	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000400249	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000535622	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000100150	ENST00000400246	0.02460	94	ENSMUSG00000037426	0.40540
ENSG00000170100	ENST00000565877				
ENSG00000170100	ENST00000564906				
ENSG00000170100	ENST00000620195				
ENSG00000170100	ENST00000567651				
ENSG00000170100	ENST00000306502				
ENSG00000170100	ENST00000565414				
ENSG00000170100	ENST00000433976				
ENSG00000119403	ENST00000373896	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000487555	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000462229	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000464712	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000467266	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000453868	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000474402	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000478371	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000439674	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000436309	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000312189	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000456291	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000419155	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000119403	ENST00000616568	0.05960	86	ENSMUSG00000026873	0.49580
ENSG00000177551	ENST00000320238	0.00870	98	ENSMUSG00000048540	0.98690
ENSG00000177551	ENST00000369506	0.00870	98	ENSMUSG00000048540	0.98690
ENSG00000177551	ENST00000429731	0.00870	98	ENSMUSG00000048540	0.98690
ENSG00000186026	ENST00000421176				
ENSG00000182885	ENST00000333493	0.19440	68	ENSMUSG00000060470	1.05840
ENSG00000182885	ENST00000568245	0.19440	68	ENSMUSG00000060470	1.05840
ENSG00000182885	ENST00000565579	0.19440	68	ENSMUSG00000060470	1.05840
ENSG00000182885	ENST00000450388	0.19440	68	ENSMUSG00000060470	1.05840
ENSG00000182885	ENST00000567991	0.19440	68	ENSMUSG00000060470	1.05840
ENSG00000182885	ENST00000565902	0.19440	68	ENSMUSG00000060470	1.05840
ENSG00000182885	ENST00000569977	0.19440	68	ENSMUSG00000060470	1.05840
ENSG00000135903	ENST00000392069	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000344493	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000350526	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000336840	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000392070	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000409551	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000464706	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000555548	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000409828	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000135903	ENST00000258387	0.00560	95	ENSMUSG00000004872	0.40690
ENSG00000197841	ENST00000599244				
ENSG00000197841	ENST00000392232				
ENSG00000197841	ENST00000448715				
ENSG00000197841	ENST00000595708				
ENSG00000197841	ENST00000593781				
ENSG00000197841	ENST00000459757				
ENSG00000197841	ENST00000492450				
ENSG00000107779	ENST00000372037	0.00970	98	ENSMUSG00000021796	0.41690
ENSG00000107779	ENST00000480152	0.00970	98	ENSMUSG00000021796	0.41690
ENSG00000196150	ENST00000528258	0.07260	82	ENSMUSG00000054967	0.95520
ENSG00000196150	ENST00000529780	0.07260	82	ENSMUSG00000054967	0.95520
ENSG00000196150	ENST00000533543	0.07260	82	ENSMUSG00000054967	0.95520
ENSG00000196150	ENST00000292579	0.07260	82	ENSMUSG00000054967	0.95520
ENSG00000196150	ENST00000417550	0.07260	82	ENSMUSG00000054967	0.95520
ENSG00000196150	ENST00000533221	0.07260	82	ENSMUSG00000054967	0.95520
