Ensembl Gene ID	Ensembl Transcript ID	dN	dS	Chromosome Name	Chimpanzee Ensembl Gene ID	% Identity with respect to query gene
ENSG00000073282	ENST00000320472	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000392460	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000440651	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000354600	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000434928	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000460036	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000437221	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000392463	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000392461	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000449992	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000073282	ENST00000456148	0.00000	0.01080	3	ENSPTRG00000015733	100
ENSG00000196946	ENST00000402465	0.01970	0.01810	12	ENSPTRG00000034031	96
ENSG00000196946	ENST00000396570	0.01970	0.01810	12	ENSPTRG00000034031	96
ENSG00000196946	ENST00000359286	0.01970	0.01810	12	ENSPTRG00000034031	96
ENSG00000196946	ENST00000398526	0.01970	0.01810	12	ENSPTRG00000034031	96
ENSG00000196946	ENST00000610508	0.01970	0.01810	12	ENSPTRG00000034031	96
ENSG00000175550	ENST00000312515	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000525501	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000376991	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000531121	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000527119	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000532933	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000530791	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000534333	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000175550	ENST00000525190	0.01640	0.05220	11	ENSPTRG00000003903	98
ENSG00000189056	ENST00000428762	0.00110	0.01490	7	ENSPTRG00000019557	100
ENSG00000189056	ENST00000343529	0.00110	0.01490	7	ENSPTRG00000019557	100
ENSG00000189056	ENST00000429186	0.00110	0.01490	7	ENSPTRG00000019557	100
ENSG00000189056	ENST00000473945	0.00110	0.01490	7	ENSPTRG00000019557	100
ENSG00000189056	ENST00000478148	0.00110	0.01490	7	ENSPTRG00000019557	100
ENSG00000189056	ENST00000473457	0.00110	0.01490	7	ENSPTRG00000019557	100
ENSG00000189056	ENST00000424685	0.00110	0.01490	7	ENSPTRG00000019557	100
ENSG00000164930	ENST00000522566	0.00340	0.00660	8	ENSPTRG00000020490	99
ENSG00000164930	ENST00000522484	0.00340	0.00660	8	ENSPTRG00000020490	99
ENSG00000164930	ENST00000523933	0.00340	0.00660	8	ENSPTRG00000020490	99
ENSG00000164930	ENST00000523739	0.00340	0.00660	8	ENSPTRG00000020490	99
ENSG00000164930	ENST00000519011	0.00340	0.00660	8	ENSPTRG00000020490	99
ENSG00000164930	ENST00000521195	0.00340	0.00660	8	ENSPTRG00000020490	99
ENSG00000164930	ENST00000358755	0.00340	0.00660	8	ENSPTRG00000020490	99
ENSG00000057935	ENST00000405592	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000406652	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000484780	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000461256	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000407270	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000454356	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000406911	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000409019	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000430763	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000405094	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000433553	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000493983	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000491314	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000490611	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000472767	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000475383	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000482875	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000467925	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000057935	ENST00000478602	0.00610	0.02610	2	ENSPTRG00000011867	84
ENSG00000164458	ENST00000296946	0.00210	0.00300	6	ENSPTRG00000018789	100
ENSG00000164458	ENST00000366871	0.00210	0.00300	6	ENSPTRG00000018789	100
ENSG00000164458	ENST00000366876	0.00210	0.00300	6	ENSPTRG00000018789	100
ENSG00000164458	ENST00000461348	0.00210	0.00300	6	ENSPTRG00000018789	100
ENSG00000101665	ENST00000262158	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101665	ENST00000545051	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101665	ENST00000591805	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101665	ENST00000589634	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101665	ENST00000587336	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101665	ENST00000585986	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101665	ENST00000586093	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101665	ENST00000588190	0.00100	0.00710	18	ENSPTRG00000010010	100
ENSG00000101695	ENST00000217740	0.00190	0.00600	18	ENSPTRG00000009954	100
ENSG00000101695	ENST00000580209	0.00190	0.00600	18	ENSPTRG00000009954	100
ENSG00000101695	ENST00000583384	0.00190	0.00600	18	ENSPTRG00000009954	100
ENSG00000101695	ENST00000583814	0.00190	0.00600	18	ENSPTRG00000009954	100
ENSG00000101695	ENST00000580863	0.00190	0.00600	18	ENSPTRG00000009954	100
ENSG00000198286	ENST00000396946	0.00070	0.02900	7	ENSPTRG00000018871	100
ENSG00000198286	ENST00000480332	0.00070	0.02900	7	ENSPTRG00000018871	100
ENSG00000198286	ENST00000355508	0.00070	0.02900	7	ENSPTRG00000018871	100
ENSG00000198286	ENST00000356408	0.00070	0.02900	7	ENSPTRG00000018871	100
ENSG00000154342	ENST00000284523	0.00000	0.02380	1	ENSPTRG00000002064	100
ENSG00000196081	ENST00000418100			19		
ENSG00000196081	ENST00000597537			19		
ENSG00000196081	ENST00000597037			19		
ENSG00000091831	ENST00000473497	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000404742	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000338799	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000446550	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000206249	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000406599	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000488573	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000427531	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000415488	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000482101	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000443427	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000440973	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000091831	ENST00000456483	0.00370	0.02790	6	ENSPTRG00000018716	99
ENSG00000127483	ENST00000312239	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000375003	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000488722	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000491748	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000419948	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000438032	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000424732	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000417710	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000487117	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000375000	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000437575	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000419490	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000414993	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000127483	ENST00000443615	0.00000	0.00890	1	ENSPTRG00000000296	100
ENSG00000063587	ENST00000370251	0.00930	0.02440	X	ENSPTRG00000022394	98
ENSG00000063587	ENST00000370249	0.00930	0.02440	X	ENSPTRG00000022394	98
ENSG00000063587	ENST00000438239	0.00930	0.02440	X	ENSPTRG00000022394	98
ENSG00000177508	ENST00000329734	0.00440	0.01270	16	ENSPTRG00000008120	97
ENSG00000177508	ENST00000558054	0.00440	0.01270	16	ENSPTRG00000008120	97
ENSG00000177508	ENST00000558180	0.00440	0.01270	16	ENSPTRG00000008120	97
ENSG00000166925	ENST00000496728	0.00350	0.01560	7	ENSPTRG00000019490	99
ENSG00000166925	ENST00000300181	0.00350	0.01560	7	ENSPTRG00000019490	99
ENSG00000166925	ENST00000423266	0.00350	0.01560	7	ENSPTRG00000019490	99
ENSG00000166925	ENST00000393991	0.00350	0.01560	7	ENSPTRG00000019490	99
ENSG00000166925	ENST00000456330	0.00350	0.01560	7	ENSPTRG00000019490	99
ENSG00000166925	ENST00000493217	0.00350	0.01560	7	ENSPTRG00000019490	99
ENSG00000130726	ENST00000593582	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000594806	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000253024	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000341753	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000597968	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000597618	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000597423	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000597172	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000601150	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000597995	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000597136	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000595028	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000595974	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000600840	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000130726	ENST00000598355	0.00470	0.02930	19	ENSPTRG00000011598	55
ENSG00000167771	ENST00000301459	0.00280	0.01980	11	ENSPTRG00000003814	95
ENSG00000167771	ENST00000489217	0.00280	0.01980	11	ENSPTRG00000003814	95
ENSG00000167771	ENST00000473926	0.00280	0.01980	11	ENSPTRG00000003814	95
ENSG00000133937	ENST00000238558	0.00150	0.02170	14	ENSPTRG00000006687	100
ENSG00000111642	ENST00000544484	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000544040	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000535717	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000542717	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000536301	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000540960	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000537634	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000545083	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000536999	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000535810	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000545942	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000430771	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000545584	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000111642	ENST00000357008	0.00000	0.00520	12	ENSPTRG00000004580	74
ENSG00000106554	ENST00000262570	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000106554	ENST00000448878	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000106554	ENST00000476546	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000106554	ENST00000496427	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000106554	ENST00000423635	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000106554	ENST00000466644	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000106554	ENST00000481152	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000106554	ENST00000457942	0.00200	0.01130	7	ENSPTRG00000019711	100
ENSG00000073614	ENST00000399788	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000540838	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000540156	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000544760	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000535269	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000541335	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000540168	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000544777	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000535014	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000536014	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000543507	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000073614	ENST00000382815	0.00160	0.00770	12	ENSPTRG00000004507	100
ENSG00000171443	ENST00000589521	0.00340	0.03170	19	ENSPTRG00000011519	99
ENSG00000171443	ENST00000301073	0.00340	0.03170	19	ENSPTRG00000011519	99
ENSG00000171443	ENST00000591046	0.00340	0.03170	19	ENSPTRG00000011519	99
ENSG00000106483	ENST00000436072	0.00270	0.00980	7	ENSPTRG00000019092	92
ENSG00000106483	ENST00000478975	0.00270	0.00980	7	ENSPTRG00000019092	92
ENSG00000106483	ENST00000447200	0.00270	0.00980	7	ENSPTRG00000019092	92
ENSG00000179943	ENST00000221665	0.00080	0.02270	19	ENSPTRG00000011518	100
ENSG00000179943	ENST00000590714	0.00080	0.02270	19	ENSPTRG00000011518	100
ENSG00000179943	ENST00000592585	0.00080	0.02270	19	ENSPTRG00000011518	100
ENSG00000179943	ENST00000587678	0.00080	0.02270	19	ENSPTRG00000011518	100
ENSG00000179943	ENST00000587414	0.00080	0.02270	19	ENSPTRG00000011518	100
ENSG00000198440	ENST00000588635	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000198440	ENST00000537943	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000198440	ENST00000539211	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000198440	ENST00000333201	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000198440	ENST00000391778	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000198440	ENST00000436972	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000198440	ENST00000585612	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000198440	ENST00000291598	0.00080	0.02380	19	ENSPTRG00000023310	94
ENSG00000167840	ENST00000575898	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000167840	ENST00000250076	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000167840	ENST00000574735	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000167840	ENST00000573015	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000167840	ENST00000570486	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000167840	ENST00000572468	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000167840	ENST00000575538	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000167840	ENST00000571076	0.00220	0.00730	17	ENSPTRG00000008623	100
ENSG00000063978	ENST00000503659	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000504224	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000314289	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000502316	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000509388	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000507247	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000509258	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000511843	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000504782	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000513284	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000507784	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000513578	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000511892	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000511859	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000513643	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000503123	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000509206	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000506706	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000511600	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000513450	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000508235	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000063978	ENST00000541204	0.03070	0.09380	4	ENSPTRG00000039222	94
ENSG00000064490	ENST00000421262	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000303088	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000456252	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000593273	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000407360	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000540981	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000543157	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000392324	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000541873	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000545522	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000535017	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000543118	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000540977	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000544923	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000064490	ENST00000536253	0.00170	0.01730	19	ENSPTRG00000010732	100
ENSG00000100410	ENST00000216252	0.00000	0.00000	22	ENSPTRG00000014427	100
ENSG00000100410	ENST00000459687	0.00000	0.00000	22	ENSPTRG00000014427	100
ENSG00000100410	ENST00000491254	0.00000	0.00000	22	ENSPTRG00000014427	100
ENSG00000127152	ENST00000357195	0.00040	0.01850	14	ENSPTRG00000006707	100
ENSG00000127152	ENST00000345514	0.00040	0.01850	14	ENSPTRG00000006707	100
ENSG00000127152	ENST00000443726	0.00040	0.01850	14	ENSPTRG00000006707	100
ENSG00000196482	ENST00000366940	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000366937	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000408911	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000360012	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000361395	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000366938	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000359162	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000493603	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000463665	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000487276	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000493748	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000475275	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000586199	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000469486	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000459955	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000481543	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000469913	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000477799	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000471371	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000488947	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000459825	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000361525	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000616180	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000196482	ENST00000391890	0.01730	0.04720	1	ENSPTRG00000023622	94
ENSG00000185610	ENST00000332700	0.00600	0.02420	12	ENSPTRG00000004849	99
ENSG00000111358	ENST00000542279	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000543005	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000537368	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000539994	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000538845	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000228955	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000543341	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000537695	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000536375	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000543415	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000538533	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000543154	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000539429	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000111358	ENST00000618160	0.01210	0.02570	12	ENSPTRG00000005604	98
ENSG00000142025	ENST00000601660	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000142025	ENST00000600017	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000142025	ENST00000596827	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000142025	ENST00000602098	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000142025	ENST00000269945	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000142025	ENST00000596258	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000142025	ENST00000596660	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000142025	ENST00000599022	0.00530	0.00600	19	ENSPTRG00000011036	99
ENSG00000075292	ENST00000494621	0.00390	0.00750	2	ENSPTRG00000012048	99
ENSG00000075292	ENST00000466975	0.00390	0.00750	2	ENSPTRG00000012048	99
ENSG00000075292	ENST00000410075	0.00390	0.00750	2	ENSPTRG00000012048	99
